counterexample_type,symbol,episode_id,detail
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00271,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00272,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00273,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00274,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00275,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00276,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00277,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00278,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00305,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00306,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00307,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00308,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00309,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00310,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00311,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00312,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00313,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00314,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00315,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00316,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00317,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00318,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00319,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00320,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00321,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00322,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00323,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00324,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00325,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00326,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00327,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00328,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00329,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00330,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00331,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00332,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00333,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00334,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00335,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00336,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00337,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00338,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00339,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00340,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00341,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00342,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00343,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00344,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00345,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00346,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00347,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00348,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00349,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00350,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00351,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00353,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00354,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00355,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00356,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00357,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00358,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00359,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00360,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00361,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00362,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00363,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00364,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00365,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00366,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00367,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00368,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00369,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00370,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00371,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00372,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00373,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00374,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00375,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00376,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00377,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00378,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00379,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00380,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00381,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00382,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00383,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00384,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00385,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00386,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00387,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00388,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00389,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00390,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00391,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00392,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00393,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00394,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00395,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00396,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00397,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00398,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00399,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00400,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00401,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00402,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00403,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00404,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00405,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00406,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00407,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00408,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00409,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00410,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00411,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00412,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00413,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00414,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00415,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00416,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00417,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00418,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00419,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00420,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00421,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00422,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00423,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00424,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|OI|OI_EXPANSION_SHOCK|8H|00425,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00001,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00002,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00003,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00004,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00005,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00006,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00007,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00008,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00009,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00010,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00011,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00012,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00013,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00014,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00015,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00016,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00017,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00018,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00019,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00020,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00021,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00022,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00023,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00024,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00025,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00026,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00027,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00028,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00029,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00030,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00031,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00032,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00033,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00034,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00035,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00036,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00037,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00038,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00039,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00040,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00041,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00042,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00043,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00044,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00045,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00046,NO_EXACT_STRATUM_SUPPORT
UNMATCHED_CONTROL,BTCUSDT,BTCUSDT|JOINT|FUNDING_HIGH|OI_CONTRACTION_SHOCK|8H|00047,NO_EXACT_STRATUM_SUPPORT
